species,file_name,is_duplicate,duplicate_of
phylidonyris niger,project_echo_bucket_2__region_62.000-64.000.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_152.450-154.450.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_45.550-47.550.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_27.700-29.700.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_474.250-476.150.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_144.900-146.900.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_281.100-282.950.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_750.300-752.300.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_68.000-70.000.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_664.300-666.300.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_296.800-298.800.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_551.750-552.950.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_800.350-801.700.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_319.150-320.950.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_512.550-514.550.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_194.350-196.350.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_33.700-35.700.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_224.050-226.050.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_194.200-195.700.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_20.850-22.100.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_461.450-462.700.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_855.550-857.150.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_219.900-221.100.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_138.000-140.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_52.900-54.300.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_464.900-466.900.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_75.100-77.100.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_27.650-29.100.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_44.000-46.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_384.950-386.350.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_227.650-228.850.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_27.650-29.100.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_387.900-389.150.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_35.700-37.700.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_31.800-33.350.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_250.000-252.000.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_807.150-808.950.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_386.000-388.000.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_770.050-771.600.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_183.700-185.700.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_292.000-294.000.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_630.000-631.500.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_181.200-183.200.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_583.400-585.400.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_525.400-526.450.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_376.000-378.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_328.250-330.250.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_257.150-258.900.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_192.600-194.400.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_151.300-153.300.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_449.850-451.850.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_680.150-681.650.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_42.900-44.250.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_155.250-157.250.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_14.550-16.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_18.000-20.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_164.000-166.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_420.000-422.000.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_372.850-374.500.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_58.000-60.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_540.400-542.200.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_655.800-657.800.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_205.650-207.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_29.750-31.350.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_281.100-282.950.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_204.350-206.100.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_166.750-168.200.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_180.000-182.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_61.250-62.500.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_107.700-109.700.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_346.900-348.100.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_476.000-478.000.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_13.400-15.400.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_77.700-79.700.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_358.300-359.850.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_73.550-75.550.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_105.700-107.700.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_194.250-195.600.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_274.850-275.950.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_127.600-129.600.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_212.950-214.900.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_606.550-608.550.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_128.000-130.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_131.300-133.300.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_431.250-433.250.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_45.700-47.700.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_75.700-77.700.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_431.250-433.250.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_284.000-286.000.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_72.000-74.000.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_152.400-154.400.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_449.850-451.850.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_168.000-170.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_227.650-228.850.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_156.000-158.000.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_505.750-507.750.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_444.000-446.000.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_55.700-57.700.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_100.850-102.300.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_231.000-232.850.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_528.950-530.950.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_66.000-68.000.mp3,False,
phylidonyris niger,project_echo_bucket_3__region_192.500-193.750.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_262.450-264.450.mp3,False,
phylidonyris niger,project_echo_bucket_2__region_43.700-45.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_2.050-4.050.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_27.850-29.850.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_62.500-64.500.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_5.250-6.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_114.000-116.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_32.400-34.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_4.250-6.250.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_100.700-102.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_19.850-21.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_161.350-163.350.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_6.000-8.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_96.250-98.250.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_18.000-20.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_1.250-3.200.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_32.100-34.100.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_29.450-31.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_1.200-3.200.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_38.700-39.750.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_66.250-68.250.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_16.400-18.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_0.150-2.150.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_77.600-79.600.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_2.100-4.100.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_68.100-70.100.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_73.000-74.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_58.450-60.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_10.200-12.200.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_53.650-55.350.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_10.200-12.200.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_6.750-8.750.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_1.300-2.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_52.950-54.950.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_23.700-25.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_5.550-7.550.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_6.300-8.300.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_38.400-40.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_0.750-2.750.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_138.000-140.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_5.800-7.800.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_86.450-88.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_1__region_2.150-3.300.wav,False,
rhipidura albiscapa,project_echo_bucket_3__region_53.700-55.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_8.650-10.650.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_108.350-110.350.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_3.550-5.550.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_21.750-23.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_126.000-128.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_42.400-44.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_48.000-50.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_56.100-58.100.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_27.700-29.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_14.000-16.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_22.300-24.300.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_0.450-2.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_24.450-26.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_26.450-28.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_120.900-122.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_2.250-4.250.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_32.800-34.800.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_158.600-160.600.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_10.800-12.800.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_14.650-16.650.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_33.850-35.850.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_68.450-70.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_78.800-80.800.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_64.450-66.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_38.100-40.100.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_15.950-17.950.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_24.500-25.750.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_92.400-94.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_33.900-35.900.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_31.900-33.900.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_61.450-63.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_85.600-87.600.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_56.050-58.050.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_33.900-35.900.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_23.450-25.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_138.000-140.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_17.900-19.900.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_110.200-112.200.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_100.400-102.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_65.850-67.850.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_21.750-23.750.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_8.500-10.500.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_114.000-116.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_25.500-27.500.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_26.000-28.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_40.900-42.900.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_78.750-80.750.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_3.050-5.050.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_2.900-4.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_34.800-36.800.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_46.400-48.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_78.200-80.200.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_2.700-4.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_2.150-4.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_75.600-77.600.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_96.000-98.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_102.700-104.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_14.100-16.100.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_5.300-7.250.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_33.300-35.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_35.850-37.850.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_81.600-83.600.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_75.800-77.150.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_61.450-63.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_29.700-31.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_5.700-7.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_63.850-65.850.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_102.400-104.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_0.350-2.100.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_0.100-2.100.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_36.100-38.100.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_54.350-55.850.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_25.850-27.850.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_6.750-8.750.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_134.200-136.200.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_62.400-64.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_16.850-18.850.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_110.000-112.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_47.550-49.550.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_64.850-66.850.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_38.450-40.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_12.650-14.550.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_90.250-92.250.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_100.700-102.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_118.200-120.200.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_2.100-4.100.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_15.750-17.750.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_26.050-28.050.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_20.800-22.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_87.700-89.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_72.000-74.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_71.000-73.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_0.000-2.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_8.150-9.500.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_93.700-95.700.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_22.300-24.300.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_46.400-48.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_66.450-68.450.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_74.400-76.400.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_32.100-34.100.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_10.950-12.300.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_119.650-121.650.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_76.800-78.800.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_3.250-5.250.mp3,False,
rhipidura albiscapa,project_echo_bucket_3__region_72.000-74.000.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_128.200-130.200.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_122.200-124.200.mp3,False,
rhipidura albiscapa,project_echo_bucket_2__region_47.250-49.250.mp3,False,
horornis diphone,project_echo_birdclef__XC581688_seg3.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg24.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg12.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg17.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg26.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg13.wav,False,
horornis diphone,project_echo_birdclef__XC423734.ogg,False,
horornis diphone,project_echo_birdclef__XC284642_seg8.wav,False,
horornis diphone,project_echo_birdclef__XC479567_seg24.wav,False,
horornis diphone,project_echo_birdclef__XC465651.ogg,False,
horornis diphone,project_echo_birdclef__XC191194_seg50.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg11.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg54.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg26.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg31.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg21.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg17.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg32.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg6.wav,False,
horornis diphone,project_echo_birdclef__XC207416.ogg,False,
horornis diphone,project_echo_birdclef__XC284642_seg41.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg49.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg9.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg11.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg48.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg9.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg28.wav,False,
horornis diphone,project_echo_birdclef__XC479567_seg4.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg4.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg46.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg3.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg28.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg59.wav,False,
horornis diphone,project_echo_birdclef__XC536947.ogg,False,
horornis diphone,project_echo_birdclef__XC581688_seg26.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg23.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg17.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg46.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg19.wav,False,
horornis diphone,project_echo_birdclef__XC144404.ogg,False,
horornis diphone,project_echo_birdclef__XC581688_seg30.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg37.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg36.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg4.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg21.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg50.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg25.wav,False,
horornis diphone,project_echo_birdclef__XC198564.ogg,False,
horornis diphone,project_echo_birdclef__XC122542_seg39.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg7.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg30.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg6.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg15.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg33.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg13.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg57.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg15.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg20.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg22.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg42.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg6.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg0.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg1.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg38.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg47.wav,False,
horornis diphone,project_echo_birdclef__XC605316.ogg,False,
horornis diphone,project_echo_birdclef__XC191194_seg18.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg41.wav,False,
horornis diphone,project_echo_birdclef__XC236038.ogg,False,
horornis diphone,project_echo_birdclef__XC581688_seg35.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg10.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg52.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg39.wav,False,
horornis diphone,project_echo_birdclef__XC479567_seg2.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg42.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg18.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg7.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg5.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg29.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg63.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg36.wav,False,
horornis diphone,project_echo_birdclef__XC309570.ogg,False,
horornis diphone,project_echo_birdclef__XC660617.ogg,False,
horornis diphone,project_echo_birdclef__XC191194_seg41.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg14.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg24.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg18.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg43.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg29.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg13.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg38.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg6.wav,False,
horornis diphone,project_echo_birdclef__XC463789.ogg,False,
horornis diphone,project_echo_birdclef__XC191194_seg2.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg25.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg21.wav,False,
horornis diphone,project_echo_birdclef__XC576627.ogg,False,
horornis diphone,project_echo_birdclef__XC581688_seg25.wav,False,
horornis diphone,project_echo_birdclef__XC190437.ogg,False,
horornis diphone,project_echo_birdclef__XC284642_seg37.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg53.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg15.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg3.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg17.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg19.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg28.wav,False,
horornis diphone,project_echo_birdclef__XC479567_seg12.wav,False,
horornis diphone,project_echo_birdclef__XC27362.ogg,False,
horornis diphone,project_echo_birdclef__XC450667.ogg,False,
horornis diphone,project_echo_birdclef__XC284642_seg57.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg19.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg12.wav,False,
horornis diphone,project_echo_birdclef__XC329773.ogg,False,
horornis diphone,project_echo_birdclef__XC41396.ogg,False,
horornis diphone,project_echo_birdclef__XC284642_seg45.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg23.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg44.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg10.wav,False,
horornis diphone,project_echo_birdclef__XC385192.ogg,False,
horornis diphone,project_echo_birdclef__XC191194_seg58.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg27.wav,False,
horornis diphone,project_echo_birdclef__XC191194_seg35.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg29.wav,False,
horornis diphone,project_echo_birdclef__XC536945.ogg,False,
horornis diphone,project_echo_birdclef__XC191194_seg11.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg49.wav,False,
horornis diphone,project_echo_birdclef__XC581688_seg39.wav,False,
horornis diphone,project_echo_birdclef__XC479567_seg15.wav,False,
horornis diphone,project_echo_birdclef__XC450670_seg14.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg27.wav,False,
horornis diphone,project_echo_birdclef__XC284642_seg14.wav,False,
horornis diphone,project_echo_birdclef__XC479567_seg7.wav,False,
horornis diphone,project_echo_birdclef__XC479567_seg3.wav,False,
horornis diphone,project_echo_birdclef__XC122542_seg37.wav,False,
