species_name,speed_kmh,location_lat,location_lon,audio_filename
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_27.200-28.600.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_28.050-30.050.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_29.650-31.050.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_3.300-5.300.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_30.050-32.000.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_31.150-33.150.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_37.950-39.700.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_39.100-40.750.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_4.700-6.150.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_41.750-43.750.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_45.650-46.900.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_46.700-48.350.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_6.150-8.150.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_6.600-8.600.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_76.200-78.200.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_97.600-99.600.npy
Calyptorhynchus banksii,28.2,-38.2036,143.5461,region_99.600-101.600.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_103.450-105.450.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_18.750-20.750.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_24.750-26.750.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_3.950-5.900.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_30.150-32.150.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_30.450-32.450.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_36.750-38.750.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_38.750-40.750.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_40.750-42.750.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_71.900-73.400.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_74.300-76.300.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_84.400-86.400.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_88.400-90.400.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_9.200-11.200.npy
Calyptorhynchus lathami,30.26,-38.1231,143.5772,region_97.850-99.850.npy
Capra Hircus,11.76,-38.2822,143.4289,region_0.000-1.449.npy
Capra Hircus,11.76,-38.2822,143.4289,region_0.000-1.699.npy
Capra Hircus,11.76,-38.2822,143.4289,region_0.000-1.749.npy
Capra Hircus,11.76,-38.2822,143.4289,region_0.350-2.349.npy
Capra Hircus,11.76,-38.2822,143.4289,region_0.400-2.349.npy
Capra Hircus,11.76,-38.2822,143.4289,region_0.400-2.399.npy
Capra Hircus,11.76,-38.2822,143.4289,region_0.450-2.149.npy
Capra Hircus,11.76,-38.2822,143.4289,region_0.500-2.499.npy
Capra Hircus,11.76,-38.2822,143.4289,region_0.650-2.199.npy
Capra Hircus,11.76,-38.2822,143.4289,region_0.750-2.749.npy
Capra Hircus,11.76,-38.2822,143.4289,region_0.950-2.949.npy
Capra Hircus,11.76,-38.2822,143.4289,region_1.149-2.949.npy
Capra Hircus,11.76,-38.2822,143.4289,region_1.399-3.398.npy
Capra Hircus,11.76,-38.2822,143.4289,region_1.599-2.899.npy
Capra Hircus,11.76,-38.2822,143.4289,region_1.799-3.798.npy
Capra Hircus,11.76,-38.2822,143.4289,region_1.949-3.748.npy
Capra Hircus,11.76,-38.2822,143.4289,region_1.999-3.149.npy
Capra Hircus,11.76,-38.2822,143.4289,region_2.749-4.748.npy
Capra Hircus,11.76,-38.2822,143.4289,region_2.899-4.898.npy
Capra Hircus,11.76,-38.2822,143.4289,region_2.949-4.248.npy
Capra Hircus,11.76,-38.2822,143.4289,region_3.049-5.048.npy
Capra Hircus,11.76,-38.2822,143.4289,region_3.149-4.448.npy
Capra Hircus,11.76,-38.2822,143.4289,region_3.199-5.198.npy
Capra Hircus,11.76,-38.2822,143.4289,region_3.648-5.647.npy
Capra Hircus,11.76,-38.2822,143.4289,region_4.198-6.047.npy
Capra Hircus,11.76,-38.2822,143.4289,region_4.298-6.297.npy
Capra Hircus,11.76,-38.2822,143.4289,region_4.398-5.897.npy
Capra Hircus,11.76,-38.2822,143.4289,region_4.498-6.497.npy
Capra Hircus,11.76,-38.2822,143.4289,region_4.698-6.697.npy
Capra Hircus,11.76,-38.2822,143.4289,region_4.748-5.697.npy
Capra Hircus,11.76,-38.2822,143.4289,region_4.898-6.447.npy
Capra Hircus,11.76,-38.2822,143.4289,region_4.898-6.897.npy
Capra Hircus,11.76,-38.2822,143.4289,region_4.998-6.247.npy
Capra Hircus,11.76,-38.2822,143.4289,region_5.098-6.997.npy
Capra Hircus,11.76,-38.2822,143.4289,region_5.198-7.197.npy
Capra Hircus,11.76,-38.2822,143.4289,region_5.348-7.347.npy
Capra Hircus,11.76,-38.2822,143.4289,region_5.647-7.647.npy
Capra Hircus,11.76,-38.2822,143.4289,region_5.947-7.946.npy
Capra Hircus,11.76,-38.2822,143.4289,region_6.297-7.796.npy
Capra Hircus,11.76,-38.2822,143.4289,region_6.347-8.046.npy
Capra Hircus,11.76,-38.2822,143.4289,region_6.497-8.496.npy
Capra Hircus,11.76,-38.2822,143.4289,region_6.647-8.646.npy
Capra Hircus,11.76,-38.2822,143.4289,region_6.697-7.796.npy
Capra Hircus,11.76,-38.2822,143.4289,region_6.747-8.696.npy
Capra Hircus,11.76,-38.2822,143.4289,region_6.897-8.896.npy
Capra Hircus,11.76,-38.2822,143.4289,region_7.447-8.746.npy
Capra Hircus,11.76,-38.2822,143.4289,region_7.497-9.012.npy
Capra Hircus,11.76,-38.2822,143.4289,region_7.647-9.046.npy
Capra Hircus,11.76,-38.2822,143.4289,region_7.946-9.945.npy
Capra Hircus,11.76,-38.2822,143.4289,region_8.046-10.000.npy
Capra Hircus,11.76,-38.2822,143.4289,region_8.346-10.000.npy
Capra Hircus,11.76,-38.2822,143.4289,region_8.696-10.000.npy
Capra Hircus,11.76,-38.2822,143.4289,region_8.746-10.000.npy
Capra Hircus,11.76,-38.2822,143.4289,region_8.896-10.000.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_100.800-102.800.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_104.500-106.500.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_11.900-13.900.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_110.500-112.100.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_112.250-114.250.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_114.250-116.250.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_116.250-118.250.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_122.250-124.250.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_124.250-126.250.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_126.250-128.250.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_128.250-130.250.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_13.900-15.500.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_14.400-16.200.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_16.100-18.100.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_18.700-20.700.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_2.300-4.250.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_20.900-22.900.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_22.000-24.000.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_22.900-24.900.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_24.900-26.900.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_26.900-28.900.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_28.000-30.000.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_32.350-34.350.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_34.350-36.350.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_36.350-38.350.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_38.550-40.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_4.450-6.150.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_40.000-42.000.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_40.550-42.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_42.550-44.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_44.550-46.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_49.850-51.850.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_51.350-53.350.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_51.850-53.850.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_53.850-55.850.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_55.350-57.350.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_55.850-57.850.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_57.850-59.500.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_60.400-62.400.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_62.400-64.400.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_64.400-66.400.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_67.550-69.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_69.550-71.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_7.250-9.250.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_71.550-73.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_73.550-75.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_75.550-77.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_77.550-79.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_79.550-81.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_81.550-83.550.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_85.500-87.500.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_87.500-89.500.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_9.250-11.250.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_9.850-11.650.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_91.300-92.700.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_92.800-94.800.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_94.800-96.800.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_96.800-98.800.npy
Carduelis carduelis,38.92,-38.4606,143.5203,region_98.800-100.800.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_0.000-2.000.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_0.050-2.050.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_0.250-1.500.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_0.650-2.650.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_0.950-2.500.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_1.050-2.250.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_1.450-3.100.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_1.450-3.450.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_1.850-3.550.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_10.000-12.000.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_10.050-11.350.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_10.050-11.950.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_11.150-12.350.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_11.450-13.450.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_11.550-12.850.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_12.000-14.000.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_12.400-13.750.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_12.700-14.100.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_12.900-14.200.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_13.150-14.350.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_13.450-14.750.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_13.450-15.450.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_15.900-17.900.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_16.100-18.100.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_18.900-20.500.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_19.500-20.700.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_19.500-20.800.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_2.000-3.500.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_2.350-3.800.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_2.950-4.150.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_21.150-22.350.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_22.800-24.200.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_23.450-25.450.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_24.150-25.400.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_24.300-26.300.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_26.750-27.750.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_26.900-28.000.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_27.400-28.600.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_28.000-30.000.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_29.200-30.400.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_3.650-5.000.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_3.950-5.950.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_30.750-31.950.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_33.750-34.950.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_33.850-34.800.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_34.850-36.200.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_36.600-38.050.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_37.450-39.450.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_37.500-38.500.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_38.550-39.750.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_4.000-6.000.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_4.050-5.079.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_4.600-5.850.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_4.750-5.950.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_40.950-42.950.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_41.450-43.450.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_41.700-42.900.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_43.750-44.950.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_45.450-47.450.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_46.900-48.400.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_47.450-49.450.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_49.850-51.050.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_50.050-52.050.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_51.450-53.450.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_54.600-55.800.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_56.050-57.300.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_57.450-59.385.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_6.250-7.550.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_6.650-8.350.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_6.950-8.250.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_60.900-62.100.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_8.000-10.000.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_8.150-9.350.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_8.500-9.950.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_8.850-10.400.npy
Carterornis leucotis,10.84,-38.0869,143.8993,region_9.400-10.700.npy
Cervus Unicolour,22.48,-38.3151,143.8811,4-0.wav_part_0.npy
Cervus Unicolour,22.48,-38.3151,143.8811,4-2.wav_part_1.npy
Cervus Unicolour,22.48,-38.3151,143.8811,4-4.wav_part_0.npy
Cervus Unicolour,22.48,-38.3151,143.8811,5-0.wav_part_0.npy
Cervus Unicolour,22.48,-38.3151,143.8811,5-0.wav_part_2.npy
Cervus Unicolour,22.48,-38.3151,143.8811,5-4.wav_part_0.npy
Cervus Unicolour,22.48,-38.3151,143.8811,5-5.wav_part_0.npy
Cervus Unicolour,22.48,-38.3151,143.8811,5-6.wav_part_0.npy
Cervus Unicolour,22.48,-38.3151,143.8811,6-0.wav_part_0.npy
Cervus Unicolour,22.48,-38.3151,143.8811,9-0.wav_part_0.npy
Cervus Unicolour,22.48,-38.3151,143.8811,9-0.wav_part_1.npy
Cervus Unicolour,22.48,-38.3151,143.8811,9-1.wav_part_0.npy
Ceyx azureus,33.58,-38.0887,143.6158,region_15.700-17.700.npy
Ceyx azureus,33.58,-38.0887,143.6158,region_19.700-21.700.npy
Ceyx azureus,33.58,-38.0887,143.6158,region_23.700-24.650.npy
Ceyx azureus,33.58,-38.0887,143.6158,region_5.050-7.050.npy
Ceyx azureus,33.58,-38.0887,143.6158,region_7.050-8.050.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_0.550-2.550.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_19.450-21.150.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_28.550-30.550.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_29.350-30.550.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_32.400-34.000.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_33.250-35.250.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_35.350-36.750.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_51.250-51.950.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_61.750-63.250.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_76.400-77.650.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_78.150-80.150.npy
Chenonetta jubata,21.27,-38.1854,143.5261,region_80.150-82.150.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_16.350-17.650.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_16.750-18.000.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_18.650-20.200.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_2.550-3.950.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_23.200-24.550.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_30.800-32.450.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_4.000-5.900.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_41.000-41.800.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_54.650-55.200.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_6.000-6.800.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_65.550-67.550.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_67.550-68.250.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_68.700-70.550.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_72.900-74.900.npy
Chlamydera nuchalis,6.9,-38.4424,143.3026,region_75.200-76.750.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_100.100-102.100.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_104.000-106.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_104.100-106.100.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_106.000-108.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_106.100-108.100.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_11.500-13.400.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_11.550-13.550.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_114.000-116.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_116.000-118.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_118.000-120.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_126.250-127.200.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_128.000-130.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_13.550-15.550.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_132.200-133.450.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_134.150-136.150.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_136.000-138.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_138.700-140.700.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_140.000-142.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_140.700-142.700.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_142.000-144.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_142.700-143.600.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_143.900-145.800.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_144.000-146.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_146.000-148.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_148.000-150.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_15.550-17.550.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_150.000-152.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_160.000-162.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_162.000-164.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_168.000-170.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_170.000-172.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_172.000-174.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_180.000-182.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_182.000-184.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_184.000-186.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_190.000-192.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_192.000-194.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_194.000-196.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_198.000-200.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_200.000-202.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_202.000-204.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_204.000-206.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_208.000-210.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_210.000-212.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_212.000-214.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_214.000-216.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_218.000-220.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_220.000-222.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_222.000-224.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_224.000-226.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_226.000-228.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_228.000-230.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_230.000-232.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_232.000-234.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_236.000-238.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_238.000-240.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_244.000-246.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_246.000-248.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_248.000-250.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_250.000-252.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_252.000-254.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_254.000-256.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_256.000-258.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_258.000-260.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_26.800-28.550.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_260.000-262.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_262.000-264.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_264.000-266.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_266.000-268.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_268.000-270.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_273.000-275.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_275.000-277.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_277.000-279.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_279.000-281.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_281.000-283.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_283.000-285.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_285.000-287.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_287.000-289.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_289.000-291.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_291.000-293.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_295.000-297.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_299.000-301.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_303.000-305.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_305.000-307.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_307.000-309.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_309.000-311.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_311.000-313.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_313.000-315.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_315.000-317.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_317.000-319.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_319.000-321.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_321.000-323.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_323.000-325.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_325.000-327.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_327.000-329.000.npy
Cincloramphus mathewsi,30.43,-38.2299,143.339,region_329.000-331.000.npy
